sku;nome;nomeml;descrição;fornecedor;marca;lead_time;estoque;peso;altura;largura;comprimento;cubagem;Sku-fiscal;Nome-fiscal;ean;ncm;isbn;origem;imagens;atributos;conteudo_da_embalagem;dimensoes;Cor;Garantia;Material;valor;cat_b2w;cat_cnova;cat_mercado_livre;cat_tamarindos;cat_walmart;cat_netshoes;cat_amazon
Cromus_21010040;10 Kit Lembrancinhas Chá de Lingerie G Decoração Festas;10 Kit Lembrancinhas Chá de Lingerie G Decoração Festas;Produto perfeito para festas de aniversário, despedida de solteira, ou reunião de amigas! Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Kit de sacolinha para lembrancinha<br/>O kit contém: saquinho de papel, fechamento e pregador<br/>Dimensões: A 14 x L 8 x Sanf. 4cm<br/>Unidades: 10<br/>Procure todos os nossos produtos para festa tema Chá de Lingerie<br/><strong>Material: </strong>Papel<br/><strong>Cores: </strong>Preto, Pink<br/><strong>Categoria: </strong>Chá de Lingerie<br/><strong>Obs.: </strong><strong>Imagens meramente ilustrativas</strong>;Cromus;Cromus;5;0;1;1;1;1;0;21010040;10 Kit Lembrancinhas Chá de Lingerie G Decoração Festas;7909107529168;48102990;;0;http://img.png;;;;Preto, Pink;90 dias;Papel;;;;;;;;
Cromus_21010139;10 Kit Lembrancinhas Circus G Decoração Festas;10 Kit Lembrancinhas Circus G Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Kit de sacolinha para lembrancinha<br/>O kit contém: saquinho de papel, fechamento e pregador<br/>Dimensões: A 14 x L 8 x Sanf. 4cm<br/>Unidades: 10<br/>Procure todos os nossos produtos para festa tema Circus<br/><strong>Material: </strong>Papel<br/><strong>Cores: </strong>Amarelo<br/><strong>Categoria: </strong>Circus<br/><strong>Obs.: </strong><strong>Imagens meramente ilustrativas</strong>;Cromus;Cromus;5;0;1;1;1;1;0;21010139;10 Kit Lembrancinhas Circus G Decoração Festas;7909107741768;48102990;;0;http://img.png;;;;Amarelo;90 dias;Papel;;;;;;;;
Cromus_21010111;10 Kit Lembrancinhas Festa Dos Sonhos G Decoração Festas;10 Kit Lembrancinhas Festa Dos Sonhos G Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Kit de sacolinha para lembrancinha<br/>O kit contém: saquinho de papel, fechamento e pregador<br/>Dimensões: A 14 x L 8 x Sanf. 4cm<br/>Unidades: 10<br/>Procure todos os nossos produtos para festa tema Festa dos Sonhos<br/><strong>Material: </strong>Papel<br/><strong>Cores: </strong>Rosa, Branco<br/><strong>Categoria: </strong>Festa dos Sonhos<br/><strong>Obs.: </strong><strong>Imagens meramente ilustrativas</strong>;Cromus;Cromus;5;0;1;1;1;1;0;21010111;10 Kit Lembrancinhas Festa Dos Sonhos G Decoração Festas;7909107712546;48102990;;0;http://img.png;;;;Rosa, Branco;90 dias;Papel;;;;;;;;
Cromus_21010044;10 Kit Lembrancinhas Forever Friends Nina G Decoração Festas;10 Kit Lembrancinhas Forever Friends Nina G Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Kit de sacolinha para lembrancinha<br/>O kit contém: saquinho de papel, fechamento e pregador<br/>Dimensões: A 14 x L 8 x Sanf. 4cm<br/>Unidades: 10<br/>Procure todos os nossos produtos para festa tema Forever Friends Nina<br/><strong>Material: </strong>Papel<br/><strong>Cores: </strong>Rosa, Branco<br/><strong>Categoria: </strong>Forever Friends Nina<br/><strong>Obs.: </strong><strong>Imagens meramente ilustrativas</strong>;Cromus;Cromus;5;0;1;1;1;1;0;21010044;10 Kit Lembrancinhas Forever Friends Nina G Decoração Festas;7909107530690;48102990;;0;http://img.png;;;;Rosa, Branco;90 dias;Papel;;;;;;;;
Cromus_21010043;10 Kit Lembrancinhas Forever Friends Nino G Decoração Festas;10 Kit Lembrancinhas Forever Friends Nino G Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Kit de sacolinha para lembrancinha<br/>O kit contém: saquinho de papel, fechamento e pregador<br/>Dimensões: A 14 x L 8 x Sanf. 4cm<br/>Unidades: 10<br/>Procure todos os nossos produtos para festa tema Forever Friends Nino<br/><strong>Material: </strong>Papel<br/><strong>Cores: </strong>Azul, Branco<br/><strong>Categoria: </strong>Forever Friends Nino<br/><strong>Obs.: </strong><strong>Imagens meramente ilustrativas</strong>;Cromus;Cromus;5;0;1;1;1;1;0;21010043;10 Kit Lembrancinhas Forever Friends Nino G Decoração Festas;7909107530676;48102990;;0;http://img.png;;;;Azul, Branco;90 dias;Papel;;;;;;;;
Cromus_21010039;10 Kit Lembrancinhas Fundo Do Mar G Decoração Festas;10 Kit Lembrancinhas Fundo Do Mar G Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Kit de sacolinha para lembrancinha<br/>O kit contém: saquinho de papel, fechamento e pregador<br/>Dimensões: A 14 x L 8 x Sanf. 4cm<br/>Unidades: 10<br/>Procure todos os nossos produtos para festa tema Fundo do Mar<br/><strong>Material: </strong>Papel<br/><strong>Cores: </strong>Vermelho, Azul<br/><strong>Categoria: </strong>Fundo do Mar<br/><strong>Obs.: </strong><strong>Imagens meramente ilustrativas</strong>;Cromus;Cromus;5;0;1;1;1;1;0;21010039;10 Kit Lembrancinhas Fundo Do Mar G Decoração Festas;7909107528888;48102990;;0;http://img.png;;;;Vermelho, Azul;90 dias;Papel;;;;;;;;
Cromus_21010113;10 Kit Lembrancinhas Futebol G Decoração Festas;10 Kit Lembrancinhas Futebol G Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Kit de sacolinha para lembrancinha<br/>O kit contém: saquinho de papel, fechamento e pregador<br/>Dimensões: A 14 x L 8 x Sanf. 4cm<br/>Unidades: 10<br/>Procure todos os nossos produtos para festa tema Futebol<br/><strong>Material: </strong>Papel<br/><strong>Cores: </strong>Preto, Branco<br/><strong>Categoria: </strong>Futebol<br/><strong>Obs.: </strong><strong>Imagens meramente ilustrativas</strong>;Cromus;Cromus;5;0;1;1;1;1;0;21010113;10 Kit Lembrancinhas Futebol G Decoração Festas;7909107712584;48102990;;0;http://img.png;;;;Preto, Branco;90 dias;Papel;;;;;;;;
Cromus_21010090;10 Kit Lembrancinhas Garage Decoração Festas;10 Kit Lembrancinhas Garage Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Kit de sacolinha para lembrancinha<br/>O kit contém: saquinho de papel, fechamento e pregador<br/>Dimensões: A 14 x L 8 x Sanf. 4cm<br/>Unidades: 10<br/>Procure todos os nossos produtos para festa tema Garage<br/><strong>Material: </strong>Papel<br/><strong>Cores: </strong>Preto<br/><strong>Categoria: </strong>Garage<br/><strong>Obs.: </strong><strong>Imagens meramente ilustrativas</strong>;Cromus;Cromus;5;0;1;1;1;1;0;21010090;10 Kit Lembrancinhas Garage Decoração Festas;7909107539945;48102990;;0;http://img.png;;;;Preto;90 dias;Papel;;;;;;;;
Cromus_21010118;10 Kit Lembrancinhas Hot Wheels Sortido G Decoração Festas;10 Kit Lembrancinhas Hot Wheels Sortido G Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Kit de sacolinha para lembrancinha<br/>O kit contém: saquinho de papel, fechamento e pregador<br/>Dimensões: A 14 x L 8 x Sanf. 4cm<br/>Unidades: 10<br/>Procure todos os nossos produtos para festa tema Hot Wheels<br/><strong>Material: </strong>Papel<br/><strong>Cores: </strong>Amarelo, Vermelho<br/><strong>Categoria: </strong>Hot Wheels<br/><strong>Obs.: </strong><strong>Imagens meramente ilustrativas</strong>;Cromus;Cromus;5;0;1;1;1;1;0;21010118;10 Kit Lembrancinhas Hot Wheels Sortido G Decoração Festas;7909107714816;48102990;;0;http://img.png;;;;Amarelo, Vermelho;90 dias;Papel;;;;;;;;
Cromus_21010091;10 Kit Lembrancinhas Jardim Das Borboletas Decoração Festas;10 Kit Lembrancinhas Jardim Das Borboletas Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Kit de sacolinha para lembrancinha<br/>O kit contém: saquinho de papel, fechamento e pregador<br/>Dimensões: A 14 x L 8 x Sanf. 4cm<br/>Unidades: 10<br/>Procure todos os nossos produtos para festa tema Jardim das Borboletas<br/><strong>Material: </strong>Papel<br/><strong>Cores: </strong>Lilas, Branco<br/><strong>Categoria: </strong>Jardim das Borboletas<br/><strong>Obs.: </strong><strong>Imagens meramente ilustrativas</strong>;Cromus;Cromus;5;0;1;1;1;1;0;21010091;10 Kit Lembrancinhas Jardim Das Borboletas Decoração Festas;7909107539969;48102990;;0;http://img.png;;;;Lilas, Branco;90 dias;Papel;;;;;;;;
Cromus_21010131;10 Kit Lembrancinhas Jardim Secreto G Decoração Festas;10 Kit Lembrancinhas Jardim Secreto G Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Kit de sacolinha para lembrancinha<br/>O kit contém: saquinho de papel, fechamento e pregador<br/>Dimensões: A 14 x L 8 x Sanf. 4cm<br/>Unidades: 10<br/>Procure todos os nossos produtos para festa tema Jardim Secreto<br/><strong>Material: </strong>Papel<br/><strong>Cores: </strong>Rosa, Verde<br/><strong>Categoria: </strong>Jardim Secreto<br/><strong>Obs.: </strong><strong>Imagens meramente ilustrativas</strong>;Cromus;Cromus;5;0;1;1;1;1;0;21010131;10 Kit Lembrancinhas Jardim Secreto G Decoração Festas;7909107741720;48102990;;0;http://img.png;;;;Rosa, Verde;90 dias;Papel;;;;;;;;
Cromus_21010092;10 Kit Lembrancinhas Keep Calm Sortido Decoração Festas;10 Kit Lembrancinhas Keep Calm Sortido Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Kit de sacolinha para lembrancinha<br/>O kit contém: saquinho de papel, fechamento e pregador<br/>Dimensões: A 14 x L 8 x Sanf. 4cm<br/>Unidades: 10<br/>Procure todos os nossos produtos para festa tema Keep Calm<br/><strong>Material: </strong>Papel<br/><strong>Cores: </strong>Amarelo<br/><strong>Categoria: </strong>Keep Calm<br/><strong>Obs.: </strong><strong>Imagens meramente ilustrativas</strong>;Cromus;Cromus;5;0;1;1;1;1;0;21010092;10 Kit Lembrancinhas Keep Calm Sortido Decoração Festas;7909107539983;48102990;;0;http://img.png;;;;Amarelo;90 dias;Papel;;;;;;;;
Cromus_21010086;10 Kit Lembrancinhas Liso Amarelo Decoração Festas;10 Kit Lembrancinhas Liso Amarelo Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Kit de sacolinha para lembrancinha<br/>O kit contém: saquinho de papel, fechamento e pregador<br/>Dimensões: A 14 x L 8 x Sanf. 4cm<br/>Unidades: 10<br/>Procure todos os nossos produtos para festa tema Festa<br/><strong>Material: </strong>Papel<br/><strong>Cores: </strong>Amarelo<br/><strong>Categoria: </strong>Kit Lembrancinhas<br/><strong>Obs.: </strong><strong>Imagens meramente ilustrativas</strong>;Cromus;Cromus;5;0;1;1;1;1;0;21010086;10 Kit Lembrancinhas Liso Amarelo Decoração Festas;7909107541382;48102990;;0;http://img.png;;;;Amarelo;90 dias;Papel;;;;;;;;
Cromus_21010088;10 Kit Lembrancinhas Liso Azul Decoração Festas;10 Kit Lembrancinhas Liso Azul Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Kit de sacolinha para lembrancinha<br/>O kit contém: saquinho de papel, fechamento e pregador<br/>Dimensões: A 14 x L 8 x Sanf. 4cm<br/>Unidades: 10<br/>Procure todos os nossos produtos para festa tema Festa<br/><strong>Material: </strong>Papel<br/><strong>Cores: </strong>Azul<br/><strong>Categoria: </strong>Kit Lembrancinhas<br/><strong>Obs.: </strong><strong>Imagens meramente ilustrativas</strong>;Cromus;Cromus;5;0;1;1;1;1;0;21010088;10 Kit Lembrancinhas Liso Azul Decoração Festas;7909107541429;48102990;;0;http://img.png;;;;Azul;90 dias;Papel;;;;;;;;
Cromus_21010089;10 Kit Lembrancinhas Liso Lilás Decoração Festas;10 Kit Lembrancinhas Liso Lilás Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Kit de sacolinha para lembrancinha<br/>O kit contém: saquinho de papel, fechamento e pregador<br/>Dimensões: A 14 x L 8 x Sanf. 4cm<br/>Unidades: 10<br/>Procure todos os nossos produtos para festa tema Festa<br/><strong>Material: </strong>Papel<br/><strong>Cores: </strong>Lilas<br/><strong>Categoria: </strong>Kit Lembrancinhas<br/><strong>Obs.: </strong><strong>Imagens meramente ilustrativas</strong>;Cromus;Cromus;5;0;1;1;1;1;0;21010089;10 Kit Lembrancinhas Liso Lilás Decoração Festas;7909107600355;48102990;;0;http://img.png;;;;Lilas;90 dias;Papel;;;;;;;;
Cromus_21010037;10 Kit Lembrancinhas Liso Pink Decoração Festas;10 Kit Lembrancinhas Liso Pink Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Kit de sacolinha para lembrancinha<br/>O kit contém: saquinho de papel, fechamento e pregador<br/>Dimensões: A 14 x L 8 x Sanf. 4cm<br/>Unidades: 10<br/>Procure todos os nossos produtos para festa tema Festa<br/><strong>Material: </strong>Papel<br/><strong>Cores: </strong>Pink<br/><strong>Categoria: </strong>Kit Lembrancinhas<br/><strong>Obs.: </strong><strong>Imagens meramente ilustrativas</strong>;Cromus;Cromus;5;0;1;1;1;1;0;21010037;10 Kit Lembrancinhas Liso Pink Decoração Festas;7909107520059;48102990;;0;http://img.png;;;;Pink;90 dias;Papel;;;;;;;;
Cromus_21010087;10 Kit Lembrancinhas Liso Rosa Decoração Festas;10 Kit Lembrancinhas Liso Rosa Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Kit de sacolinha para lembrancinha<br/>O kit contém: saquinho de papel, fechamento e pregador<br/>Dimensões: A 14 x L 8 x Sanf. 4cm<br/>Unidades: 10<br/>Procure todos os nossos produtos para festa tema Festa<br/><strong>Material: </strong>Papel<br/><strong>Cores: </strong>Rosa<br/><strong>Categoria: </strong>Kit Lembrancinhas<br/><strong>Obs.: </strong><strong>Imagens meramente ilustrativas</strong>;Cromus;Cromus;5;0;1;1;1;1;0;21010087;10 Kit Lembrancinhas Liso Rosa Decoração Festas;7909107541405;48102990;;0;http://img.png;;;;Rosa;90 dias;Papel;;;;;;;;
Cromus_21010081;10 Kit Lembrancinhas Liso Vermelho Decoração Festas;10 Kit Lembrancinhas Liso Vermelho Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Kit de sacolinha para lembrancinha<br/>O kit contém: saquinho de papel, fechamento e pregador<br/>Dimensões: A 14 x L 8 x Sanf. 4cm<br/>Unidades: 10<br/>Procure todos os nossos produtos para festa tema Festa<br/><strong>Material: </strong>Papel<br/><strong>Cores: </strong>Vermelho<br/><strong>Categoria: </strong>Kit Lembrancinhas<br/><strong>Obs.: </strong><strong>Imagens meramente ilustrativas</strong>;Cromus;Cromus;5;0;1;1;1;1;0;21010081;10 Kit Lembrancinhas Liso Vermelho Decoração Festas;7909107535831;48102990;;0;http://img.png;;;;Vermelho;90 dias;Papel;;;;;;;;
Cromus_21010133;10 Kit Lembrancinhas Pardo G Decoração Festas;10 Kit Lembrancinhas Pardo G Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Kit de sacolinha para lembrancinha<br/>O kit contém: saquinho de papel, fechamento e pregador<br/>Dimensões: A 14 x L 8 x Sanf. 4cm<br/>Unidades: 10<br/>Procure todos os nossos produtos para festa tema Festa<br/><strong>Material: </strong>Papel<br/><strong>Cores: </strong>Pardo<br/><strong>Categoria: </strong>Kit Lembrancinhas<br/><strong>Obs.: </strong><strong>Imagens meramente ilustrativas</strong>;Cromus;Cromus;5;0;1;1;1;1;0;21010133;10 Kit Lembrancinhas Pardo G Decoração Festas;7909107741744;48102990;;0;http://img.png;;;;Pardo;90 dias;Papel;;;;;;;;
