sku;nome;nomeml;descricao;fornecedor;marca;lead_time;estoque;peso;altura;largura;comprimento;cubagem;Sku-fiscal;Nome-fiscal;ean;ncm;isbn;origem;imagens;atributos;conteudo_da_embalagem;dimensoes;Cor;Garantia;Material;valor;cat_b2w;cat_cnova;cat_mercado_livre;cat_tamarindos;cat_walmart;cat_netshoes;cat_amazon
Cromus_23010355;24 Caixas Bem Casado Viena Mini Heart Dec. Festas;24 Caixas Bem Casado Viena Mini Heart Dec. Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Caixinha para bem casado<br/>Dimensões: CC 6,5 x L 6,5 x A 4,5cm<br/><br/>Procure todos os nossos produtos tema <strong>Festa</strong><br/><strong>Material: </strong> Papel Cartão<br/><strong>Cor: </strong> Vermelho<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;13;1;1;1;1;1;23010355;24 Caixas Bem Casado Viena Mini Heart Dec. Festas;7909107540309;48102990;;0;http://tamarindos.com.br/imagems/CromusTotal/23010355.jpg|http://tamarindos.com.br/imagems/Bem_Casado/Bem_Casado.jpg;;;;Vermelho;90 dias;Papel Cartão;;;;;;;;
Cromus_228542;24 Caixas Bem Casado Viena Renda Rosa/Marrom Dec. Festas;24 Caixas Bem Casado Viena Renda Rosa/Marrom Dec. Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Caixinha para bem casado<br/>Dimensões: CC 6,5 x L 6,5 x A 4,5cm<br/><br/>Procure todos os nossos produtos tema <strong>Festa</strong><br/><strong>Material: </strong> Papel Cartão<br/><strong>Cor: </strong> Rosa, Marrom<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;39;1;1;1;1;1;228542;24 Caixas Bem Casado Viena Renda Rosa/Marrom Dec. Festas;7909107187146;48102990;;0;http://tamarindos.com.br/imagems/CromusTotal/228542.jpg|http://tamarindos.com.br/imagems/Bem_Casado/Bem_Casado.jpg;;;;Rosa, Marrom;90 dias;Papel Cartão;;;;;;;;
Cromus_23010664;24 Caixas Bem Nascido Coração Ballet Dec. Festas;24 Caixas Bem Nascido Coração Ballet Dec. Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Caixinha bem casado/nascido<br/>Dimensões: C 5,5 x L 5,5 x A 4cm<br/><br/>Procure todos os nossos produtos tema <strong>Ballet</strong><br/><strong>Material: </strong> Papel Cartão<br/><strong>Cor: </strong> Rosa<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;25;1;1;1;1;1;23010664;24 Caixas Bem Nascido Coração Ballet Dec. Festas;7909107713185;48102990;;0;http://tamarindos.com.br/imagems/CromusTotal/23010664.jpg|http://tamarindos.com.br/imagems/Ballet/Ballet.jpg;;;;Rosa;90 dias;Papel Cartão;;;;;;;;
Cromus_23010303;24 Caixas Bem Nascido Jardim Das Borboletas Decoração Festas;24 Caixas Bem Nascido Jardim Das Borboletas Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Caixinha bem nascido<br/>Dimensões: C 5,5 x L 5,5 x A 4,5cm<br/><br/>Procure todos os nossos produtos tema <strong>Jardim das Borboletas</strong><br/><strong>Material: </strong> Papel Cartão<br/><strong>Cor: </strong> Lilas<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;18;1;1;1;1;1;23010303;24 Caixas Bem Nascido Jardim Das Borboletas Decoração Festas;7909107538672;48102990;;0;http://tamarindos.com.br/imagems/CromusTotal/23010303.jpg|http://tamarindos.com.br/imagems/Jardim_das_Borboletas/Jardim%20das%20Borboletas.jpg;;;;Lilas;90 dias;Papel Cartão;;;;;;;;
Cromus_23010751;24 Caixas Bem Nascido Sort. Aventureiro Dec. Festas;24 Caixas Bem Nascido Sort. Aventureiro Dec. Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Caixinha para bem casado<br/>Dimensões: CC 6,5 x L 6,5 x A 4,5cm<br/><br/>Procure todos os nossos produtos tema <strong>Aventureiro</strong><br/><strong>Material: </strong> Papel Cartão<br/><strong>Cor: </strong> Colorido<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;60;1;1;1;1;1;23010751;24 Caixas Bem Nascido Sort. Aventureiro Dec. Festas;7909107740969;48102990;;0;http://tamarindos.com.br/imagems/CromusTotal/23010751.jpg|http://tamarindos.com.br/imagems/Aventureiro/Aventureiro.jpg;;;;Colorido;90 dias;Papel Cartão;;;;;;;;
Cromus_23010266;24 Caixas Bem Nascido Valise Carneirinhos Dec. Festas;24 Caixas Bem Nascido Valise Carneirinhos Dec. Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Caixinha para bem nascido<br/>Dimensões: C 6,5 x L 6,5 x A 5,5cm<br/><br/>Procure todos os nossos produtos tema <strong>Sonho de Carneirinhos</strong><br/><strong>Material: </strong> Papel Cartão<br/><strong>Cor: </strong> Marfim, Marrom<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;18;1;1;1;1;1;23010266;24 Caixas Bem Nascido Valise Carneirinhos Dec. Festas;7909107534797;48102990;;0;http://tamarindos.com.br/imagems/CromusTotal/23010266.jpg|http://tamarindos.com.br/imagems/Sonho_de_Carnerinhos/Carneirinho.jpg;;;;Marfim, Marrom;90 dias;Papel Cartão;;;;;;;;
Cromus_23010228;24 Caixas Bem Nascido Valise FF Nina  Decoração Festas;24 Caixas Bem Nascido Valise FF Nina  Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Caixinha para bem nascido<br/>Dimensões: C 6,5 x L 6,5 x A 5,5cm<br/><br/>Procure todos os nossos produtos tema <strong>Forever Friends Nina</strong><br/><strong>Material: </strong> Papel Cartão<br/><strong>Cor: </strong> Rosa, Bege<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;29;1;1;1;1;1;23010228;24 Caixas Bem Nascido Valise FF Nina  Decoração Festas;7909107530713;48102990;;0;http://tamarindos.com.br/imagems/CromusTotal/23010228.jpg|http://tamarindos.com.br/imagems/Forever%20Friends%20Nina/Cromus_ComNina24-1.jpg;;;;Rosa, Bege;90 dias;Papel Cartão;;;;;;;;
Cromus_23010227;24 Caixas Bem Nascido Valise FF Nino  Decoração Festas;24 Caixas Bem Nascido Valise FF Nino  Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Caixinha para bem nascido<br/>Dimensões: C 6,5 x L 6,5 x A 5,5cm<br/><br/>Procure todos os nossos produtos tema <strong>Forever Friends Nino</strong><br/><strong>Material: </strong> Papel Cartão<br/><strong>Cor: </strong> Azul, Bege<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;13;1;1;1;1;1;23010227;24 Caixas Bem Nascido Valise FF Nino  Decoração Festas;7909107530737;48102990;;0;http://tamarindos.com.br/imagems/CromusTotal/23010227.jpg|http://tamarindos.com.br/imagems/Forever%20Friends%20Nino/Cromus_ComNino24-1.jpg;;;;Azul, Bege;90 dias;Papel Cartão;;;;;;;;
Cromus_23010400;24 Caixas Bem Nascido Valise Mpbaby Dec. Festas;24 Caixas Bem Nascido Valise Mpbaby Dec. Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Caixinha para bem nascido<br/>Dimensões: C 6,5 x L 6,5 x A 5,5cm<br/><br/>Procure todos os nossos produtos tema <strong>MPBaby</strong><br/><strong>Material: </strong> Papel Cartão<br/><strong>Cor: </strong> Colorido<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;42;1;1;1;1;1;23010400;24 Caixas Bem Nascido Valise Mpbaby Dec. Festas;7909107546349;48102990;;0;http://tamarindos.com.br/imagems/CromusTotal/23010400.jpg|http://tamarindos.com.br/imagems/MpBaby/MP%20Baby.jpg;;;;Colorido;90 dias;Papel Cartão;;;;;;;;
Cromus_23010315;24 Caixas Dado para Doce Keep Calm Sort. Dec. Festas;24 Caixas Dado para Doce Keep Calm Sort. Dec. Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Caixa para brigadeiro sortido<br/>Dimensões: 4 x L 4 x A 4cm<br/><br/>Procure todos os nossos produtos tema <strong>Keep Calm</strong><br/><strong>Material: </strong> Papel Cartão<br/><strong>Cor: </strong> Colorido<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;7;1;1;1;1;1;23010315;24 Caixas Dado para Doce Keep Calm Sort. Dec. Festas;7909107538436;48192000;;0;http://tamarindos.com.br/imagems/CromusTotal/23010315.jpg|http://tamarindos.com.br/imagems/Keep_Calm/Keep_Calm.jpg;;;;Colorido;90 dias;Papel Cartão;;;;;;;;
Cromus_112044;24 Colher de Plástico de Chá Prata  Dec. Festas;24 Colher de Plástico de Chá Prata  Dec. Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Colher premium de plástico de 15cm<br/><br/>Procure todos os nossos produtos tema <strong>Festa</strong><br/><strong>Material: </strong> Plástico<br/><strong>Cor: </strong> Prata<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;368;1;1;1;1;1;112044;24 Colher de Plástico de Chá Prata  Dec. Festas;7909107245112;39241000;;1;http://tamarindos.com.br/imagems/CromusTotal/112044.jpg|http://tamarindos.com.br/imagems/Linha_Premium/Linha_Premium_Convidados.jpg;;;;Prata;90 dias;Plástico;;;;;;;;
Cromus_23900011;24 Cones Clássico Azul Marinho  Decoração Festas;24 Cones Clássico Azul Marinho  Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Cone perfeito para doces, salgadinhos ou qualquer comida!<br/>Resistente a passagem de gordura<br/>Dimensões: C 14 x A 23cm<br/><br/>Procure todos os nossos produtos tema <strong>Festa</strong><br/><strong>Material: </strong> Papel<br/><strong>Cor: </strong> Azul<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;15;1;1;1;1;1;23900011;24 Cones Clássico Azul Marinho  Decoração Festas;7909107403031;48239099;;0;http://tamarindos.com.br/imagems/CromusTotal/23900011.jpg|http://tamarindos.com.br/imagems/Cones_Decorativos/Suporte_Para_Cones.jpg;;;;Azul;90 dias;Papel;;;;;;;;
Cromus_23900039;24 Cones Médios Ballet  Decoração Festas;24 Cones Médios Ballet  Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Cone perfeito para doces, salgadinhos ou qualquer comida!<br/>Resistente a passagem de gordura<br/>C 6 x L 6 x A 10,5cm<br/><br/>Procure todos os nossos produtos tema <strong>Ballet</strong><br/><strong>Material: </strong> Papel<br/><strong>Cor: </strong> Rosa<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;19;1;1;1;1;1;23900039;24 Cones Médios Ballet  Decoração Festas;7909107711198;48239099;;0;http://tamarindos.com.br/imagems/CromusTotal/23900039.jpg|http://tamarindos.com.br/imagems/Ballet/Ballet.jpg;;;;Rosa;90 dias;Papel;;;;;;;;
Cromus_23900020;24 Cones Médios Carneirinhos Sort.  Dec. Festas;24 Cones Médios Carneirinhos Sort.  Dec. Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Cone perfeito para doces, salgadinhos ou qualquer comida!<br/>Resistente a passagem de gordura<br/>C 6 x L 6 x A 10,5cm<br/><br/>Procure todos os nossos produtos tema <strong>Sonho de Carneirinhos</strong><br/><strong>Material: </strong> Papel<br/><strong>Cor: </strong> Marfim, Verde<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;8;1;1;1;1;1;23900020;24 Cones Médios Carneirinhos Sort.  Dec. Festas;7909107531826;48239099;;0;http://tamarindos.com.br/imagems/CromusTotal/23900020.jpg|http://tamarindos.com.br/imagems/Sonho_de_Carnerinhos/Carneirinho.jpg;;;;Marfim, Verde;90 dias;Papel;;;;;;;;
Cromus_23900017;24 Cones Médios Chá de Lingerie  Dec. Festas;24 Cones Médios Chá de Lingerie  Dec. Festas;Produto perfeito para festas de aniversário, despedida de solteira, ou reunião de amigas!. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Cone perfeito para doces, salgadinhos ou qualquer comida!<br/>Resistente a passagem de gordura<br/>C 6 x L 6 x A 10,5cm<br/><br/>Procure todos os nossos produtos tema <strong>Chá de Lingerie</strong><br/><strong>Material: </strong> Papel<br/><strong>Cor: </strong> Preto, Pink<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;27;1;1;1;1;1;23900017;24 Cones Médios Chá de Lingerie  Dec. Festas;7909107529120;48239099;;0;http://tamarindos.com.br/imagems/CromusTotal/23900017.jpg|http://tamarindos.com.br/imagems/Cha%20de%20Lingerie/Lingerie.jpg;;;;Preto, Pink;90 dias;Papel;;;;;;;;
Cromus_23900038;24 Cones Médios Festa Dos Sonhos  Dec. Festas;24 Cones Médios Festa Dos Sonhos  Dec. Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Cone perfeito para doces, salgadinhos ou qualquer comida!<br/>Resistente a passagem de gordura<br/>C 6 x L 6 x A 10,5cm<br/><br/>Procure todos os nossos produtos tema <strong>Festa dos Sonhos</strong><br/><strong>Material: </strong> Papel<br/><strong>Cor: </strong> Rosa, Lilas<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;21;1;1;1;1;1;23900038;24 Cones Médios Festa Dos Sonhos  Dec. Festas;7909107711174;48239099;;0;http://tamarindos.com.br/imagems/CromusTotal/23900038.jpg|http://tamarindos.com.br/imagems/Festa_dos_Sonhos/Festa_dos_Sonhos.jpg;;;;Rosa, Lilas;90 dias;Papel;;;;;;;;
Cromus_23900019;24 Cones Médios Forever Friends Nina  Decoração Festas;24 Cones Médios Forever Friends Nina  Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Cone perfeito para doces, salgadinhos ou qualquer comida!<br/>Resistente a passagem de gordura<br/>C 6 x L 6 x A 10,5cm<br/><br/>Procure todos os nossos produtos tema <strong>Forever Friends Nina</strong><br/><strong>Material: </strong> Papel<br/><strong>Cor: </strong> Colorido<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;2;1;1;1;1;1;23900019;24 Cones Médios Forever Friends Nina  Decoração Festas;7909107530478;48239099;;0;http://tamarindos.com.br/imagems/CromusTotal/23900019.jpg|http://tamarindos.com.br/imagems/Forever%20Friends%20Nina/Cromus_ComNina24-1.jpg;;;;Colorido;90 dias;Papel;;;;;;;;
Cromus_23900018;24 Cones Médios Forever Friends Nino  Decoração Festas;24 Cones Médios Forever Friends Nino  Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Cone perfeito para doces, salgadinhos ou qualquer comida!<br/>Resistente a passagem de gordura<br/>C 6 x L 6 x A 10,5cm<br/><br/>Procure todos os nossos produtos tema <strong>Forever Friends Nino</strong><br/><strong>Material: </strong> Papel<br/><strong>Cor: </strong> Azul, Bege<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;3;1;1;1;1;1;23900018;24 Cones Médios Forever Friends Nino  Decoração Festas;7909107530454;48239099;;0;http://tamarindos.com.br/imagems/CromusTotal/23900018.jpg|http://tamarindos.com.br/imagems/Forever%20Friends%20Nino/Cromus_ComNino24-1.jpg;;;;Azul, Bege;90 dias;Papel;;;;;;;;
Cromus_23900022;24 Cones Médios Jardim Das Borboletas  Decoração Festas;24 Cones Médios Jardim Das Borboletas  Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Cone perfeito para doces, salgadinhos ou qualquer comida!<br/>Resistente a passagem de gordura<br/>C 6 x L 6 x A 10,5cm<br/><br/>Procure todos os nossos produtos tema <strong>Jardim das Borboletas</strong><br/><strong>Material: </strong> Papel<br/><strong>Cor: </strong> Colorido<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;15;1;1;1;1;1;23900022;24 Cones Médios Jardim Das Borboletas  Decoração Festas;7909107538061;48239099;;0;http://tamarindos.com.br/imagems/CromusTotal/23900022.jpg|http://tamarindos.com.br/imagems/Jardim_das_Borboletas/Jardim%20das%20Borboletas.jpg;;;;Colorido;90 dias;Papel;;;;;;;;
Cromus_23900015;24 Cones Médios Pic Nic Decoração Festas;24 Cones Médios Pic Nic Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Cone perfeito para doces, salgadinhos ou qualquer comida!<br/>Resistente a passagem de gordura<br/>C 6 x L 6 x A 10,5cm<br/><br/>Procure todos os nossos produtos tema <strong>Pic Nic</strong><br/><strong>Material: </strong> Papel<br/><strong>Cor: </strong> Colorido<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;14;1;1;1;1;1;23900015;24 Cones Médios Pic Nic Decoração Festas;7909107520011;48239099;;0;http://tamarindos.com.br/imagems/CromusTotal/23900015.jpg|http://tamarindos.com.br/imagems/Pic_Nic/Pic%20Nic.jpg;;;;Colorido;90 dias;Papel;;;;;;;;
Cromus_23900035;24 Cones Médios Reinado Da Princesa  Decoração Festas;24 Cones Médios Reinado Da Princesa  Decoração Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Cone perfeito para doces, salgadinhos ou qualquer comida!<br/>Resistente a passagem de gordura<br/>C 6 x L 6 x A 10,5cm<br/><br/>Procure todos os nossos produtos tema <strong>Princesa</strong><br/><strong>Material: </strong> Papel Cartão<br/><strong>Cor: </strong> Rosa, Ouro<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;47;1;1;1;1;1;23900035;24 Cones Médios Reinado Da Princesa  Decoração Festas;7909107703223;48239099;;0;http://tamarindos.com.br/imagems/CromusTotal/23900035.jpg|http://tamarindos.com.br/imagems/Reinado_da_Princesa/Cromus_Princesa24-1.jpg;;;;Rosa, Ouro;90 dias;Papel Cartão;;;;;;;;
Cromus_23900014;24 Cones Médios Sort. Carrossel  Dec. Festas;24 Cones Médios Sort. Carrossel  Dec. Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Cone perfeito para doces, salgadinhos ou qualquer comida!<br/>Resistente a passagem de gordura<br/>C 6 x L 6 x A 10,5cm<br/><br/>Procure todos os nossos produtos tema <strong>Carrossel</strong><br/><strong>Material: </strong> Papel<br/><strong>Cor: </strong> Colorido<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;14;1;1;1;1;1;23900014;24 Cones Médios Sort. Carrossel  Dec. Festas;7909107515352;48239099;;0;http://tamarindos.com.br/imagems/CromusTotal/23900014.jpg|http://tamarindos.com.br/imagems/Carrosel/Cromus_Carrossel24-1.jpg;;;;Colorido;90 dias;Papel;;;;;;;;
Cromus_23900024;24 Cones Médios Sort. Fashion Show  Dec. Festas;24 Cones Médios Sort. Fashion Show  Dec. Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Cone perfeito para doces, salgadinhos ou qualquer comida!<br/>Resistente a passagem de gordura<br/>C 6 x L 6 x A 10,5cm<br/><br/>Procure todos os nossos produtos tema <strong>Fashion Show</strong><br/><strong>Material: </strong> Papel<br/><strong>Cor: </strong> Colorido<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;13;1;1;1;1;1;23900024;24 Cones Médios Sort. Fashion Show  Dec. Festas;7909107539556;48239099;;0;http://tamarindos.com.br/imagems/CromusTotal/23900024.jpg|http://tamarindos.com.br/imagems/Fashion%20Show/Fashion%20Show.jpg;;;;Colorido;90 dias;Papel;;;;;;;;
Cromus_23900016;24 Cones Médios Sort. Fundo Do Mar  Dec. Festas;24 Cones Médios Sort. Fundo Do Mar  Dec. Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Cone perfeito para doces, salgadinhos ou qualquer comida!<br/>Resistente a passagem de gordura<br/>C 6 x L 6 x A 10,5cm<br/><br/>Procure todos os nossos produtos tema <strong>Fundo do Mar</strong><br/><strong>Material: </strong> Papel<br/><strong>Cor: </strong> Colorido<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;14;1;1;1;1;1;23900016;24 Cones Médios Sort. Fundo Do Mar  Dec. Festas;7909107528567;48239099;;0;http://tamarindos.com.br/imagems/CromusTotal/23900016.jpg|http://tamarindos.com.br/imagems/Fundo_do_Mar/Fundo_do_Mar.jpg;;;;Colorido;90 dias;Papel;;;;;;;;
Cromus_23900021;24 Cones Médios Sort. Garage  Dec. Festas;24 Cones Médios Sort. Garage  Dec. Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Cone perfeito para doces, salgadinhos ou qualquer comida!<br/>Resistente a passagem de gordura<br/>C 6 x L 6 x A 10,5cm<br/><br/>Procure todos os nossos produtos tema <strong>Garage</strong><br/><strong>Material: </strong> Papel<br/><strong>Cor: </strong> Marfim, Verde<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;19;1;1;1;1;1;23900021;24 Cones Médios Sort. Garage  Dec. Festas;7909107537613;48239099;;0;http://tamarindos.com.br/imagems/CromusTotal/23900021.jpg|http://tamarindos.com.br/imagems/Garage/Garagem.jpg;;;;Marfim, Verde;90 dias;Papel;;;;;;;;
Cromus_23900042;24 Cones Médios Sort. Safari  Dec. Festas;24 Cones Médios Sort. Safari  Dec. Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Cone perfeito para doces, salgadinhos ou qualquer comida!<br/>Resistente a passagem de gordura<br/>C 6 x L 6 x A 10,5cm<br/><br/>Procure todos os nossos produtos tema <strong>Safari</strong><br/><strong>Material: </strong> Papel<br/><strong>Cor: </strong> Colorido<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;39;1;1;1;1;1;23900042;24 Cones Médios Sort. Safari  Dec. Festas;7909107714090;48239099;;0;http://tamarindos.com.br/imagems/CromusTotal/23900042.jpg|http://tamarindos.com.br/imagems/Safari/Safari.jpg;;;;Colorido;90 dias;Papel;;;;;;;;
Cromus_23900007;24 Cones Sort. Clássico Amarelo  Dec. Festas;24 Cones Sort. Clássico Amarelo  Dec. Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Cone perfeito para doces, salgadinhos ou qualquer comida!<br/>Resistente a passagem de gordura<br/>Dimensões: C 14 x A 23cm<br/><br/>Procure todos os nossos produtos tema <strong>Festa</strong><br/><strong>Material: </strong> Papel<br/><strong>Cor: </strong> Amarelo<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;14;1;1;1;1;1;23900007;24 Cones Sort. Clássico Amarelo  Dec. Festas;7909107402959;48239099;;0;http://tamarindos.com.br/imagems/CromusTotal/23900007.jpg|http://tamarindos.com.br/imagems/Cones_Decorativos/Suporte_Para_Cones.jpg;;;;Amarelo;90 dias;Papel;;;;;;;;
Cromus_23900003;24 Cones Sort. Clássico Azul Claro  Dec. Festas;24 Cones Sort. Clássico Azul Claro  Dec. Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Cone perfeito para doces, salgadinhos ou qualquer comida!<br/>Resistente a passagem de gordura<br/>Dimensões: C 14 x A 23cm<br/><br/>Procure todos os nossos produtos tema <strong>Festa</strong><br/><strong>Material: </strong> Papel<br/><strong>Cor: </strong> Azul<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;22;1;1;1;1;1;23900003;24 Cones Sort. Clássico Azul Claro  Dec. Festas;7909107402874;48239099;;0;http://tamarindos.com.br/imagems/CromusTotal/23900003.jpg|http://tamarindos.com.br/imagems/Cones_Decorativos/Suporte_Para_Cones.jpg;;;;Azul;90 dias;Papel;;;;;;;;
Cromus_23900008;24 Cones Sort. Clássico Preto  Dec. Festas;24 Cones Sort. Clássico Preto  Dec. Festas;Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês. Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><br/><strong>Características</strong><br/>Cone perfeito para doces, salgadinhos ou qualquer comida!<br/>Resistente a passagem de gordura<br/>Dimensões: C 14 x A 23cm<br/><br/>Procure todos os nossos produtos tema <strong>Festa</strong><br/><strong>Material: </strong> Papel<br/><strong>Cor: </strong> Preto<strong>Imagens meramente ilustrativas</strong>;cromus;cromus;9;16;1;1;1;1;1;23900008;24 Cones Sort. Clássico Preto  Dec. Festas;7909107402973;48239099;;0;http://tamarindos.com.br/imagems/CromusTotal/23900008.jpg|http://tamarindos.com.br/imagems/Cones_Decorativos/Suporte_Para_Cones.jpg;;;;Preto;90 dias;Papel;;;;;;;;
