store|websites|attribute_set|type|sku|name|ncm|ean|loja|fornecedor|origem|lead_time|color|status|visibility|tax_class_id|volume_comprimento|volume_altura|volume_largura|description|short_description|price|special_price|cost|weight|qty|is_in_stock|store_id|product_type_id|marca
admin|base|Default|simple|Cromus_23010138|8  Cataventos Navy Grande|48102990|7909107364134|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|40.0|12.0|24.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 24 x L 5 x A 41cm<br/><strong>Procure todos os nossos produtos para festa tema</strong>Navy<br/><strong>material</strong>Papel<br/><strong>cor</strong>Vermelho, Azul|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 24 x L 5 x A 41cm<br/><strong>Procure todos os nossos produtos para festa tema</strong>Navy<br/><strong>material</strong>Papel<br/><strong>cor</strong>Vermelho, Azul| 31.73 | 31.73 | 15.87 |1.1|36|1|0|simple|Cromus
admin|base|Default|simple|Cromus_23010143|8  Cataventos Poa/Xadrez Amarelo Grande|48102990|7909107364233|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|40.0|12.0|24.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 24 x L 5 x A 41cm<br/><strong>Procure todos os nossos produtos para festa<br/><strong>material</strong>Papel<br/><strong>cor</strong>Amarelo|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 24 x L 5 x A 41cm<br/><strong>Procure todos os nossos produtos para festa<br/><strong>material</strong>Papel<br/><strong>cor</strong>Amarelo| 31.73 | 31.73 | 15.87 |1.1|16|1|0|simple|Cromus
admin|base|Default|simple|Cromus_23010148|8  Cataventos Poa/Xadrez Azul Claro Grande|48102990|7909107364332|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|40.0|12.0|24.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 24 x L 5 x A 41cm<br/><strong>Procure todos os nossos produtos para festa<br/><strong>material</strong>Papel<br/><strong>cor</strong>Azul|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 24 x L 5 x A 41cm<br/><strong>Procure todos os nossos produtos para festa<br/><strong>material</strong>Papel<br/><strong>cor</strong>Azul| 31.73 | 31.73 | 15.87 |1.1|12|1|0|simple|Cromus
admin|base|Default|simple|Cromus_23010149|8  Cataventos Poa/Xadrez Azul Marinho Grande|48102990|7909107364356|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|40.0|12.0|24.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 24 x L 5 x A 41cm<br/><strong>Procure todos os nossos produtos para festa<br/><strong>material</strong>Papel<br/><strong>cor</strong>Azul|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 24 x L 5 x A 41cm<br/><strong>Procure todos os nossos produtos para festa<br/><strong>material</strong>Papel<br/><strong>cor</strong>Azul| 31.73 | 31.73 | 15.87 |1.1|14|1|0|simple|Cromus
admin|base|Default|simple|Cromus_23010146|8  Cataventos Poa/Xadrez Laranja Grande|48102990|7909107364295|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|40.0|12.0|24.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 24 x L 5 x A 41cm<br/><strong>Procure todos os nossos produtos para festa<br/><strong>material</strong>Papel<br/><strong>cor</strong>Laranja|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 24 x L 5 x A 41cm<br/><strong>Procure todos os nossos produtos para festa<br/><strong>material</strong>Papel<br/><strong>cor</strong>Laranja| 31.73 | 31.73 | 15.87 |1.1|12|1|0|simple|Cromus
admin|base|Default|simple|Cromus_23010144|8  Cataventos Poa/Xadrez Pink Grande|48102990|7909107364257|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|40.0|12.0|24.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 24 x L 5 x A 41cm<br/><strong>Procure todos os nossos produtos para festa<br/><strong>material</strong>Papel<br/><strong>cor</strong>Pink|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 24 x L 5 x A 41cm<br/><strong>Procure todos os nossos produtos para festa<br/><strong>material</strong>Papel<br/><strong>cor</strong>Pink| 31.73 | 31.73 | 15.87 |1.1|4|1|0|simple|Cromus
admin|base|Default|simple|Cromus_23010145|8  Cataventos Poa/Xadrez Rosa Grande|48102990|7909107364271|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|40.0|12.0|24.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 24 x L 5 x A 41cm<br/><strong>Procure todos os nossos produtos para festa<br/><strong>material</strong>Papel<br/><strong>cor</strong>Rosa|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 24 x L 5 x A 41cm<br/><strong>Procure todos os nossos produtos para festa<br/><strong>material</strong>Papel<br/><strong>cor</strong>Rosa| 31.73 | 31.73 | 15.87 |1.1|12|1|0|simple|Cromus
admin|base|Default|simple|Cromus_23010147|8  Cataventos Poa/Xadrez Verde Grande|48102990|7909107364318|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|40.0|12.0|24.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 24 x L 5 x A 41cm<br/><strong>Procure todos os nossos produtos para festa<br/><strong>material</strong>Papel<br/><strong>cor</strong>Verde|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 24 x L 5 x A 41cm<br/><strong>Procure todos os nossos produtos para festa<br/><strong>material</strong>Papel<br/><strong>cor</strong>Verde| 31.73 | 31.73 | 15.87 |1.1|4|1|0|simple|Cromus
admin|base|Default|simple|Cromus_23010142|8  Cataventos Poa/Xadrez Vermelho Grande|48102990|7909107364219|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|40.0|12.0|24.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 24 x L 5 x A 41cm<br/><strong>Procure todos os nossos produtos para festa<br/><strong>material</strong>Papel<br/><strong>cor</strong>Vermelho|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 24 x L 5 x A 41cm<br/><strong>Procure todos os nossos produtos para festa<br/><strong>material</strong>Papel<br/><strong>cor</strong>Vermelho| 31.73 | 31.73 | 15.87 |1.1|18|1|0|simple|Cromus
admin|base|Default|simple|Cromus_23010612|8  Cataventos Reinado Da Princesa Médio|48102990|7909107709133|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|3.0|12.0|19.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 21 x L 5 x A 40cm<br/><strong>Procure todos os nossos produtos para festa tema</strong>Princesa<br/><strong>material</strong>Papel e plástico<br/><strong>cor</strong>Rosa, Ouro|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 21 x L 5 x A 40cm<br/><strong>Procure todos os nossos produtos para festa tema</strong>Princesa<br/><strong>material</strong>Papel e plástico<br/><strong>cor</strong>Rosa, Ouro| 27.22 | 27.22 | 13.61 |0.7|45|1|0|simple|Cromus
admin|base|Default|simple|Cromus_23010169|8  Cataventos Sortido Carrossel Grande|48102990|7909107515185|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|40.0|12.0|24.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 24 x L 5 x A 41cm<br/><strong>Procure todos os nossos produtos para festa tema</strong>Carrossel<br/><strong>material</strong>Papel<br/><strong>cor</strong>Colorido|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 24 x L 5 x A 41cm<br/><strong>Procure todos os nossos produtos para festa tema</strong>Carrossel<br/><strong>material</strong>Papel<br/><strong>cor</strong>Colorido| 31.73 | 31.73 | 15.87 |1.1|18|1|0|simple|Cromus
admin|base|Default|simple|Cromus_23010707|8  Cataventos Sortido Chá Das Meninas Médio|48102990|7909107741928|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|3.0|12.0|19.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 21 x L 5 x A 40cm<br/><strong>Procure todos os nossos produtos para festa tema</strong>Chá das Meninas<br/><strong>material</strong>Papel<br/><strong>cor</strong>Rosa, Azul|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 21 x L 5 x A 40cm<br/><strong>Procure todos os nossos produtos para festa tema</strong>Chá das Meninas<br/><strong>material</strong>Papel<br/><strong>cor</strong>Rosa, Azul| 27.22 | 27.22 | 13.61 |0.7|92|1|0|simple|Cromus
admin|base|Default|simple|Cromus_23010309|8  Cataventos Sortido Jardim Das Borboletas Grande|48102990|7909107537354|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|40.0|12.0|24.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 24 x L 5 x A 41cm<br/><strong>Procure todos os nossos produtos para festa tema</strong>Jardim das Borboletas<br/><strong>material</strong>Papel<br/><strong>cor</strong>Colorido|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 24 x L 5 x A 41cm<br/><strong>Procure todos os nossos produtos para festa tema</strong>Jardim das Borboletas<br/><strong>material</strong>Papel<br/><strong>cor</strong>Colorido| 31.73 | 31.73 | 15.87 |1.1|20|1|0|simple|Cromus
admin|base|Default|simple|Cromus_23010796|8  Cataventos Sortido Jardim Secreto Médio|48102990|7909107741966|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|3.0|12.0|19.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 21 x L 5 x A 40cm<br/><strong>Procure todos os nossos produtos para festa tema</strong>Jardim Secreto<br/><strong>material</strong>Papel<br/><strong>cor</strong>Rosa, Verde|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 21 x L 5 x A 40cm<br/><strong>Procure todos os nossos produtos para festa tema</strong>Jardim Secreto<br/><strong>material</strong>Papel<br/><strong>cor</strong>Rosa, Verde| 27.22 | 27.22 | 13.61 |0.7|44|1|0|simple|Cromus
admin|base|Default|simple|Cromus_23010196|8  Cataventos Sortido Pic Nic Grande|48102990|7909107520448|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|40.0|12.0|24.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 24 x L 5 x A 41cm<br/><strong>Procure todos os nossos produtos para festa tema</strong>Pic Nic<br/><strong>material</strong>Papel<br/><strong>cor</strong>Colorido|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Catavento 100% funcional<br/>Dimensões: C 24 x L 5 x A 41cm<br/><strong>Procure todos os nossos produtos para festa tema</strong>Pic Nic<br/><strong>material</strong>Papel<br/><strong>cor</strong>Colorido| 31.73 | 31.73 | 15.87 |1.1|12|1|0|simple|Cromus
admin|base|Default|simple|Cromus_29000365|Cerquinha decorativa Branca |44201000|7909107519145|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|28.0|7.0|21.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Cerquinha para colocar decoração, bolos e mais!<br/>Flexível! Monte sua decoração com vários formatos.<br/>Dimensões: C 96 x A 5cm<br/><strong>Procure todos os nossos produtos para festa<br/><strong>material</strong>Madeira<br/><strong>cor</strong>Branco|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Cerquinha para colocar decoração, bolos e mais!<br/>Flexível! Monte sua decoração com vários formatos.<br/>Dimensões: C 96 x A 5cm<br/><strong>Procure todos os nossos produtos para festa<br/><strong>material</strong>Madeira<br/><strong>cor</strong>Branco| 27.50 | 27.50 | 13.75 |0.4|39|1|0|simple|Cromus
admin|base|Default|simple|Cromus_29000368|Cerquinha decorativa Marrom |44201000|7909107519206|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|28.0|7.0|21.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Cerquinha para colocar decoração, bolos e mais!<br/>Flexível! Monte sua decoração com vários formatos.<br/>Dimensões: C 96 x A 5cm<br/><strong>Procure todos os nossos produtos para festa<br/><strong>material</strong>Madeira<br/><strong>cor</strong>Marrom|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Cerquinha para colocar decoração, bolos e mais!<br/>Flexível! Monte sua decoração com vários formatos.<br/>Dimensões: C 96 x A 5cm<br/><strong>Procure todos os nossos produtos para festa<br/><strong>material</strong>Madeira<br/><strong>cor</strong>Marrom| 27.50 | 27.50 | 13.75 |0.4|72|1|0|simple|Cromus
admin|base|Default|simple|Cromus_29000366|Cerquinha decorativa Rosa |44201000|7909107519169|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|28.0|7.0|21.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Cerquinha para colocar decoração, bolos e mais!<br/>Flexível! Monte sua decoração com vários formatos.<br/>Dimensões: C 96 x A 5cm<br/><strong>Procure todos os nossos produtos para festa<br/><strong>material</strong>Madeira<br/><strong>cor</strong>Rosa|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Cerquinha para colocar decoração, bolos e mais!<br/>Flexível! Monte sua decoração com vários formatos.<br/>Dimensões: C 96 x A 5cm<br/><strong>Procure todos os nossos produtos para festa<br/><strong>material</strong>Madeira<br/><strong>cor</strong>Rosa| 27.50 | 27.50 | 13.75 |0.4|45|1|0|simple|Cromus
admin|base|Default|simple|Cromus_29000367|Cerquinha decorativa Vermelha |44201000|7909107519183|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|28.0|7.0|21.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Cerquinha para colocar decoração, bolos e mais!<br/>Flexível! Monte sua decoração com vários formatos.<br/>Dimensões: C 96 x A 5cm<br/><strong>Procure todos os nossos produtos para festa<br/><strong>material</strong>Madeira<br/><strong>cor</strong>Vermelho|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Cerquinha para colocar decoração, bolos e mais!<br/>Flexível! Monte sua decoração com vários formatos.<br/>Dimensões: C 96 x A 5cm<br/><strong>Procure todos os nossos produtos para festa<br/><strong>material</strong>Madeira<br/><strong>cor</strong>Vermelho| 27.50 | 27.50 | 13.75 |0.4|24|1|0|simple|Cromus
admin|base|Default|simple|Cromus_29000079|Cesta de Vime Médio|95059000|7909107520981|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|60.0|34.5|33.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Cestinha para comida, doces, lembrancinhas ou decoração!<br/>Dimensões: L 23 x A 18cm<br/><strong>Procure todos os nossos produtos para festa tema</strong>Sonho de Carneirinhos<br/><strong>material</strong>VIME<br/><strong>cor</strong>Marrom|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Cestinha para comida, doces, lembrancinhas ou decoração!<br/>Dimensões: L 23 x A 18cm<br/><strong>Procure todos os nossos produtos para festa tema</strong>Sonho de Carneirinhos<br/><strong>material</strong>VIME<br/><strong>cor</strong>Marrom| 414.00 | 414.00 | 414.00 |2.4|85|1|0|simple|Cromus
admin|base|Default|simple|Cromus_29000076|Cesta de Vime Pic Nic Grande|46021900|7909107520950|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|49.5|50.5|24.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Cestinha para comida, doces, lembrancinhas ou decoração!<br/>Dimensões: C 32 x L 12 x A 33cm<br/><strong>Procure todos os nossos produtos para festa tema</strong>Pic Nic<br/><strong>material</strong>VIME<br/><strong>cor</strong>Vermelho, Branco|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Cestinha para comida, doces, lembrancinhas ou decoração!<br/>Dimensões: C 32 x L 12 x A 33cm<br/><strong>Procure todos os nossos produtos para festa tema</strong>Pic Nic<br/><strong>material</strong>VIME<br/><strong>cor</strong>Vermelho, Branco| 414.00 | 414.00 | 414.00 |2.1|91|1|0|simple|Cromus
admin|base|Default|simple|Cromus_29000077|Cesta de Vime Pic Nic Médio|46021900|7909107520967|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|60.0|35.0|33.5|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Cestinha para comida, doces, lembrancinhas ou decoração!<br/>Dimensões: C 23 x L 17 x A 18cm<br/><strong>Procure todos os nossos produtos para festa tema</strong>Pic Nic<br/><strong>material</strong>VIME<br/><strong>cor</strong>Vermelho, Branco|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Cestinha para comida, doces, lembrancinhas ou decoração!<br/>Dimensões: C 23 x L 17 x A 18cm<br/><strong>Procure todos os nossos produtos para festa tema</strong>Pic Nic<br/><strong>material</strong>VIME<br/><strong>cor</strong>Vermelho, Branco| 414.00 | 414.00 | 414.00 |2.2|44|1|0|simple|Cromus
admin|base|Default|simple|Cromus_23010399|8  Cestas Bustie Chá de Lingerie |48192000|7909107546325|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|32.0|6.8|28.0|Produto perfeito para festas de aniversário, despedida de solteira, ou reunião de amigas!<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Cestinha para comida, doces, lembrancinhas ou decoração!<br/>Dimensões: C 16,3 x L 6,1 x A 4,1cm<br/><strong>Procure todos os nossos produtos para festa tema</strong>Chá de Lingerie<br/><strong>material</strong>Papel Cartão<br/><strong>cor</strong>Preto, Pink|Produto perfeito para festas de aniversário, despedida de solteira, ou reunião de amigas!<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Cestinha para comida, doces, lembrancinhas ou decoração!<br/>Dimensões: C 16,3 x L 6,1 x A 4,1cm<br/><strong>Procure todos os nossos produtos para festa tema</strong>Chá de Lingerie<br/><strong>material</strong>Papel Cartão<br/><strong>cor</strong>Preto, Pink| 19.50 | 19.50 | 9.75 |1.2|36|1|0|simple|Cromus
admin|base|Default|simple|Cromus_23110045|10  Cestas de Cartão Aventureiro Médio|48192000|7909107740747|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|35.2|31.0|20.3|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Cestinha para comida, doces, lembrancinhas ou decoração!<br/>Dimensões: C 22 x L 15 x A 9cm<br/><strong>Procure todos os nossos produtos para festa tema</strong>Aventureiro<br/><strong>material</strong>Papel Cartão<br/><strong>cor</strong>Marfim|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Cestinha para comida, doces, lembrancinhas ou decoração!<br/>Dimensões: C 22 x L 15 x A 9cm<br/><strong>Procure todos os nossos produtos para festa tema</strong>Aventureiro<br/><strong>material</strong>Papel Cartão<br/><strong>cor</strong>Marfim| 100.46 | 100.46 | 50.23 |1.3|16|1|0|simple|Cromus
admin|base|Default|simple|Cromus_23110044|10  Cestas de Cartão Aventureiro Pequeno|48192000|7909107740723|tamarindos|Cromus|1|10||Habilitado|Catálogo, Busca|Nenhum|40.0|30.0|30.0|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Cestinha para comida, doces, lembrancinhas ou decoração!<br/>Dimensões: C 14,5 x L 10 x A 5cm<br/><strong>Procure todos os nossos produtos para festa tema</strong>Aventureiro<br/><strong>material</strong>Papel Cartão<br/><strong>cor</strong>Marfim|Produto perfeito para festas de aniversário, reuniões de amigos ou chás de bebês<br/>Com esse produto você receberá diversos elogios de seus convidados pelo bom gosto na escolha para decorar ambientes<br/><strong>Características<br/></strong>Cestinha para comida, doces, lembrancinhas ou decoração!<br/>Dimensões: C 14,5 x L 10 x A 5cm<br/><strong>Procure todos os nossos produtos para festa tema</strong>Aventureiro<br/><strong>material</strong>Papel Cartão<br/><strong>cor</strong>Marfim| 28.60 | 28.60 | 14.30 |3.7|38|1|0|simple|Cromus
